pmid,title,pub_year,cluster,domain,has_abstract
midus_doi_10_1089_jwh_2020_8757,"Femininity concerns and feelings about menstruation cessation among lesbian, bisexual, and heterosexual women: Implications for menopause",2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_bbih_2021_100300,Social media use and systemic inflammation: The moderating role of self-esteem,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_socscimed_2021_113800,Beyond single sleep measures: A composite measure of sleep health and its associations with psychological and physical well-being in adulthood,2021,2,"Domain 2: sleep, quality, population, adults",FALSE
midus_doi_10_1093_geronb_gbaa020,Change is good for the brain: Activity diversity and cognitive functioning across adulthood,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1177_0956797620980738,Personality traits predict long-term physical health via affect reactivity to daily stressors,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1177_0091415019887688,"Social support, basic psychological needs, and social well-being among older cancer survivors",2021,3,"Domain 3: psychological, well, social, health",FALSE
midus_doi_10_1016_j_jvb_2021_103562,"Work-family conflict, perceived control, and health, family, and wealth: A 20-year study",2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_3390_ijerph182413334,Effort-reward imbalance at work and drug misuse: Evidence from a national survey in the US,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1007_s41105_020_00302_9,The association between hand grip strength and global PSQI score in the middleaged and elderly population,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1093_pm_pnaa345,Blood dehydroepiandrosterone and dehydroepiandrosterone sulfate as pathophysiological correlates of chronic pain: Analyses using a national sample of midlife adults in the United States,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_jpain_2021_03_139,Prospective association between dysmenorrhea and chronic pain development in community-dwelling women,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_3389_fpsyt_2021_665742,"Depression-, anxiety-, and anger and cognitive functions: Findings from a longitudinal prospective study",2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1177_00221465211028152,Diversions: How the underrepresentation of research on advantaged groups leaves explanations for health inequalities incomplete,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1093_aje_kwab067,"Race, flourishing, and all-cause mortality in the United States, 1995-2016",2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1371_journal_pone_0248822,Sensitization or inoculation: Investigating the effects of early adversity on personality traits and stress experiences in adulthood,2021,6,"Domain 6: personality, traits, studies, longitudinal",FALSE
midus_doi_10_1016_j_jrp_2021_104105,Dispositional optimism as a buffer against emotional reactivity to daily stressors: A daily diary approach,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_socscimed_2021_114405,"Cumulative stress: A general ""s"" factor in the structure of stress",2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_paid_2019_109737,Patterns of cumulative continuity and maturity in personality and well-being: Evidence from a large longitudinal sample of adults,2021,8,"Domain 8: adults, older, middle, aged",FALSE
midus_doi_10_1080_19485565_2021_1983761,Demographic correlates of inflammatory and antiviral gene expression in the study of Midlife in the United States (MIDUS),2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1007_s10519_020_10034_8,The role of remembered parenting on adult self-esteem: A monozygotic twin difference study,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_jpsychores_2021_110541,Associations of job strain and family strain with risk of major depressive episode: A prospective cohort study in US working men and women,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1080_10253890_2020_1869935,The streamlined allostatic load index is associated with perceived stress in life- findings from the MIDUS study,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1080_13697137_2021_1945026,Differences in patient-reported hormone therapy use for menopause symptoms by provider specialty,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_bbih_2021_100391,"A physiometric investigation of inflammatory composites: Comparison of ""a priori"" aggregates, empirically-identified factors, and individual proteins",2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_jad_2021_02_018,Stress that endures: Influence of Adverse Childhood Experiences on daily life stress and physical health in adulthood,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_dhjo_2020_101047,"Disparities in mental health, social support and coping among individuals with mobility impairment",2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1037_fsh0000579,Prescription pain medication use among midlife and older adults with chronic pain: The roles of generativity and perceived family support,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1073_pnas_2102619118,Psychological resilience predicting cardiometabolic conditions in adulthood in the Midlife in the United States study,2021,3,"Domain 3: psychological, well, social, health",FALSE
midus_doi_10_2147_ijgm_s334972,Association between HDL-C and bone mineral density: An cross-sectional analysis,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_socscimed_2021_114272,Subjective social status and physical health: The role of negative affect and reappraisal,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_psyneuen_2021_105130,"Depressive symptoms, childhood maltreatment, and allostatic load: The importance of sex differences",2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_bbi_2021_01_032,Personality pathways to mortality: Interleukin-6 links conscientiousness to mortality risk,2021,6,"Domain 6: personality, traits, studies, longitudinal",FALSE
midus_doi_10_1093_pm_pnab135,More than hurt feelings: The wear and tear of day-to-day discrimination in adults with chronic pain,2021,8,"Domain 8: adults, older, middle, aged",FALSE
midus_doi_10_1016_j_envint_2020_106205,"The effect of exposure to long working hours on alcohol consumption, risky drinking and alcohol use disorder: A systematic review and meta-analysis from the WHO/ILO Joint Estimates of the Work-related Burden of Disease and Injury",2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1177_2167702620956967,Daily life positive events predict well-being among depressed adults 10 years later,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1007_s10902_020_00325_6,An integrated look at well-being: Topological clustering of combinations and correlates of hedonia and eudaimonia,2021,1,"Domain 1: well, self, health, mental",FALSE
midus_doi_10_1007_s11916_021_00982_z,Stigma and migraine: Developing effective interventions,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1007_s11482_020_09830_5,Life satisfaction in time orientation,2021,5,"Domain 5: life, satisfaction, purpose, later",FALSE
midus_doi_10_1177_0146167220942361,Singles' sexual satisfaction is associated with more satisfaction with singlehood and less interest in marriage,2021,5,"Domain 5: life, satisfaction, purpose, later",FALSE
midus_doi_10_1177_04866134211035565,Work time matters for mental health: A gender analysis of paid and unpaid labor in the United States,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1177_0886260519847781,The role of physical and sexual assaults on the ability to complete work responsibilities,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1523_JNEUROSCI_1637_20_2021,Linking amygdala persistence to real-world emotional experience and psychological well-being,2021,3,"Domain 3: psychological, well, social, health",FALSE
midus_doi_10_1111_spc3_12593,"Optimism: Enduring resource or miscalibrated perception? Social and Personality Psychology Compass, 15(5), Article e12593",2021,6,"Domain 6: personality, traits, studies, longitudinal",FALSE
midus_doi_10_1111_bjdp_12357,Cognitive control beliefs and cognitive functioning in mid- to late-life,2021,5,"Domain 5: life, satisfaction, purpose, later",FALSE
midus_doi_10_1007_s12110_021_09398_5,Advancing the psychometric study of human life history indicators,2021,5,"Domain 5: life, satisfaction, purpose, later",FALSE
midus_doi_10_1177_08982643211011020,Role stress and sense of control predict using food to cope with stress in midlife women,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_sleepe_2021_100016,"Self-reported sleep duration and timing: A methodological review of event definitions, context, and timeframe of related questions",2021,2,"Domain 2: sleep, quality, population, adults",FALSE
midus_doi_10_1016_j_wss_2021_100047,Neighborhood safety concerns and daily well-being: A national diary study,2021,1,"Domain 1: well, self, health, mental",FALSE
midus_doi_10_1007_s11357_020_00319_5,"The relative contributions of behavioral, biological, and psychological risk factors in the association between psychosocial stress and all-cause mortality among middle- and older-aged adults in the USA",2021,8,"Domain 8: adults, older, middle, aged",FALSE
midus_doi_10_1007_s10804_021_09379_z,Parental emotional support and health problems: The role of social support and social strain,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1002_jbm4_10527,Combination of DXA and BIS predicts jump power better than traditional measures of sarcopenia,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_3390_rel12110914,"Spirituality and well-being: Theory, science, and the nature connection",2021,1,"Domain 1: well, self, health, mental",FALSE
midus_doi_10_1093_oso_9780197512531_003_0005,Eudaimonic and hedonic well-being: An integrative perspective with linkages to sociodemographic factors and health,2021,1,"Domain 1: well, self, health, mental",FALSE
midus_doi_10_1093_oso_9780197512531_003_0019,Advancing the science of well-being: A dissenting view of measurement recommendations,2021,1,"Domain 1: well, self, health, mental",FALSE
midus_doi_10_1093_oso_9780197512531_003_0021,Response to response: Growing the field of well-being,2021,1,"Domain 1: well, self, health, mental",FALSE
midus_doi_10_1177_0030222819894139,"Sex differences in the relationship between child maltreatment, recent bereavement, and average Heart rate",2021,7,"Domain 7: age, differences, subjective, cognitive",FALSE
midus_doi_10_1111_jsr_13515,Cross-sectional and prospective associations between self-reported sleep characteristics and cognitive function in men and women: The Midlife in the United States study,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1089_acm_2020_0414,Longitudinal analysis of complementary health approaches in adults aged 25-74 years from the Midlife in the US survey sample,2021,8,"Domain 8: adults, older, middle, aged",FALSE
midus_doi_10_1177_0950017020952662,On the biopsychosocial costs of alienated labor,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_chiabu_2021_105306,Dysregulated arousal as a pathway linking childhood neglect and clinical sleep disturbances in adulthood,2021,2,"Domain 2: sleep, quality, population, adults",FALSE
midus_doi_10_1080_08952841_2020_1838238,"Friends, family, and romantic partners: Three critical relationships in older women's lives",2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1037_pag0000514,Prosociality across adulthood: A developmental and motivational perspective,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1080_00221309_2020_1743228,Daily associations between social media use and memory failures: The mediating role of negative affect,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1093_abm_kaab018,Emotional vulnerability to short sleep predicts increases in chronic health conditions across 8 years,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_bbi_2021_08_217,Parasympathetic neural activity and the reciprocal regulation of innate antiviral and inflammatory genes in the human immune system,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1177_08982643211018552,Who returns? Understanding varieties of longitudinal participation in MIDUS,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1177_2167702620985152,Marital satisfaction as a moderator of molecular genetic influences on mental health,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1093_geronb_gbaa086,Memory and personality development in adulthood: Evidence from four longitudinal studies,2021,6,"Domain 6: personality, traits, studies, longitudinal",FALSE
midus_doi_10_1016_j_jpsychores_2021_110616,Subjective age and multiple cognitive domains in two longitudinal samples,2021,7,"Domain 7: age, differences, subjective, cognitive",FALSE
midus_doi_10_1016_j_archger_2021_104527,Subjective age and verbal fluency among middle aged and older adults: A meta-analysis of five cohorts,2021,8,"Domain 8: adults, older, middle, aged",FALSE
midus_doi_10_1097_psy_0000000000000902,Personality and headaches: Findings from six prospective studies,2021,6,"Domain 6: personality, traits, studies, longitudinal",FALSE
midus_doi_10_3389_fpsyt_2021_708974,Increases in cognitive activity reduce aging-related declines in executive functioning,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_jrp_2021_104157,Personality change profiles and changes in cognition among middle-aged and older adults,2021,8,"Domain 8: adults, older, middle, aged",FALSE
midus_doi_10_1016_j_ssmmh_2021_100014,"Loneliness, social isolation, and all-cause mortality in the United States SSM - Mental Health, 1, Article 100014",2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_3389_fpsyt_2020_605347,Aging as a context for the role of inflammation in depressive symptoms,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1007_s10865_021_00204_2,"Temporal and social comparative self-assessments of physical health in young, middle-aged, and young-old adults in the MIDUS study",2021,8,"Domain 8: adults, older, middle, aged",FALSE
midus_doi_10_1016_j_psyneuen_2021_105193,"Socioeconomic status trajectories across the life course, daily discrimination, and inflammation among Black and white adults",2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_psyneuen_2021_105291,Life course pathways from parental education to age-related decrements in kidney function among Black and White American adults,2021,7,"Domain 7: age, differences, subjective, cognitive",FALSE
midus_doi_10_1016_j_sleh_2020_12_001,Sleep and functional capacity in adults: Cross-sectional associations among self-report and objective assessments,2021,2,"Domain 2: sleep, quality, population, adults",FALSE
midus_doi_10_1097_psy_0000000000000972,"Not seeing double: Discordance in disease, function, and their longitudinal associations in monozygotic twins",2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1177_23337214211016222,Multidimensional sleep health and physical functioning in older adults,2021,8,"Domain 8: adults, older, middle, aged",FALSE
midus_doi_10_1093_geront_gnaa135,Longitudinal associations between perceived control and health for American and Japanese aging adults,2021,8,"Domain 8: adults, older, middle, aged",FALSE
midus_doi_10_1177_1359105320909876,Cascading effects of childhood abuse on physical health issues in later adulthood through trait anxiety and poor daily sleep quality,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1007_s10865_021_00221_1,Gender differences in the relationship between social support and strain and mortality among a national sample of adults,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1007_s10943_020_01155_9,Resilience in the aftermath of childhood abuse? Changes in religiosity and adulthood psychological distress,2021,3,"Domain 3: psychological, well, social, health",FALSE
midus_doi_10_1007_s10902_021_00363_8,"God, father, mother, gender: How are religiosity and parental bonds during childhood linked to midlife flourishing? Journal of Happiness Studies, 22, 3199-3220",2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1007_s10943_019_00936_1,"Does childhood religiosity delay death? Journal of Religion And Health, 60, 420-443",2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1002_ijop_12724,"Paying the price for anger: Do women bear greater costs? International Journal of Psychology, 56(3), 331-337",2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1002_jclp_23111,A cross-cultural examination of pleasant events and depressive symptoms,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1037_pag0000584,Complexity of work with people: Associations with cognitive functioning and change after retirement,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1007_s10865_020_00180_z,Perceived discrimination predicts elevated biological markers of inflammation among sexual minority adults,2021,8,"Domain 8: adults, older, middle, aged",FALSE
midus_doi_10_1016_B978_0_12_815970_5_00004_8,Chapter 4 - genomic data measures and methods: A primer for social scientists,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1177_08982643211003783,Health outcomes following childhood maltreatment: An examination of the biopsychosocial model,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1093_ijpor_edaa006,Does education instill civic duty? Evidence from monozygotic twins in the United States and Sweden,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1111_jopy_12579,Working toward a purpose: Examining the cross-sectional and longitudinal effects of work characteristics on sense of purpose,2021,5,"Domain 5: life, satisfaction, purpose, later",FALSE
midus_doi_10_1016_j_acap_2021_03_002,Childhood family connection and adult flourishing: Associations across levels of childhood adversity,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1186_s12889_021_12058_z,The interaction of adverse childhood experiences and gender as risk factors for depression and anxiety disorders in US adults: A cross-sectional study,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_jpsychores_2021_110485,Maintaining sense of purpose in midlife predicts better physical health,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1080_13607863_2020_1727850,Association between relationship quality and concurrent alcohol use and sedative-tranquilizer misuse in middle and later life,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_dr_2021_100967,Emotion regulation and coping with racial stressors among African Americans across the lifespan,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_jad_2021_03_086,"Trait anger expression mediates childhood trauma predicting for adulthood anxiety, depressive, and alcohol use disorders",2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1037_pag0000529,Prevalence of anxiety disorders and subthreshold anxiety throughout later life: Systematic review and meta-analysis,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1093_geronb_gbab006,Resolution status and age as moderators for interpersonal everyday stress and stressor-related affect,2021,7,"Domain 7: age, differences, subjective, cognitive",FALSE
midus_doi_doi_org_10_2147_NDT_S311473,Relationship between serum fibrinogen level and depressive symptoms in an adult population with spinal cord injury: A cross-sectional study,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_jrp_2021_104143,Lead us not into temptation: Differential associations of religious identification with self-regulatory traits and abilities,2021,6,"Domain 6: personality, traits, studies, longitudinal",FALSE
midus_doi_10_1007_s41105_021_00325_w,Elevated perceived stress scale (PSS) scores are associated with increased risk of poor sleep assessed by global PSQI scores: Cancer and hypnotics-stratified analysis in an adult population-based study,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1073_pnas_2020167118,Life-course trajectories of body mass index from adolescence to old age: Racial and educational disparities,2021,7,"Domain 7: age, differences, subjective, cognitive",FALSE
midus_doi_10_1007_s10865_021_00220_2,The bidirectional relationship between sense of purpose in life and physical activity: A longitudinal study,2021,5,"Domain 5: life, satisfaction, purpose, later",FALSE
midus_doi_10_1016_j_cpnec_2020_100021,Linking discrimination and sleep with biomarker profiles: An investigation in the MIDUS study,2021,2,"Domain 2: sleep, quality, population, adults",FALSE
midus_doi_10_1037_hea0001029,Subjective social status and inflammation: The role of culture and anger control,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1007_s10902_020_00227_7,Does materialism hinder relational well-being? The role of culture and social motives,2021,1,"Domain 1: well, self, health, mental",FALSE
midus_doi_10_1016_j_biopsycho_2021_108050,Interdependent self-construal predicts increased gray matter volume of scene processing regions in the brain,2021,1,"Domain 1: well, self, health, mental",FALSE
midus_doi_10_1093_arclin_acab051,Psychosocial protective factors in cognitive aging: A targeted review,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1017_S0033291720000422,Within-person increase in pathological worry predicts future depletion of unique executive functioning domains,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_jad_2021_08_077,Inflammation mediates depression and generalized anxiety symptoms predicting executive function impairment after 18 years,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1037_abn0000716,Increased inflammation predicts nine-year change in major depressive disorder diagnostic status,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_psyneuen_2021_105194,Endocrine and immunomodulatory effects of social isolation and loneliness across adulthood,2021,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1111_pere_12329,Childhood parental warmth and heart rate variability in midlife: Implications for health,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1007_s40615_019_00648_y,Mechanisms of racial health disparities: Evidence on coping and cortisol from MIDUS II,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_18865_ed_30_4_563,Mechanisms of racial health disparities: Relationships between coping and psychological and physiological stress responses,2020,3,"Domain 3: psychological, well, social, health",FALSE
midus_doi_10_1037_amp000059,"Charting adult development through (historically changing) daily stress processes American Psychologist, 75(4), 511-524",2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1007_978_3_030_35784_9,Use of saliva to better understand the daily experience of adulthood and aging,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1177_0265407519884726,Untangling the effects of partner responsiveness on health and well-being: The role of perceived control,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1093_scan_nsaa065,Systemic inflammation is associated with differential neural reactivity and connectivity to affective images,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_paid_2019_109567,Ethnic group differences in the general factor of personality (GFP) are opposite to that which would be predicted by differential-K theory,2020,6,"Domain 6: personality, traits, studies, longitudinal",FALSE
midus_doi_10_1177_0265407520918938,Integrating models of marital functioning to understand the mental health consequences of the Great Recession,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1007_s10834_020_09680_1,Patterns of giving to family and giving to others in midlife,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_2478_izajole_2020_0001,The earning losses of smokers,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_ctim_2020_102501,Mind-body practices in U,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_3758_s13428_020_01359_7,Two-part mixed-effects location scale models,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1007_s10433_019_00548_4,Young people feel wise and older people feel energetic: Comparing age stereotypes and self-evaluations across adulthood,2020,7,"Domain 7: age, differences, subjective, cognitive",FALSE
midus_doi_10_1037_hea0000866,Childhood socioeconomic status and inflammation: Psychological moderators among Black and White Americans,2020,3,"Domain 3: psychological, well, social, health",FALSE
midus_doi_10_1371_journal_pone_0237508,The FUTUREPAIN study: Validating a questionnaire to predict the probability of having chronic pain 7-10 years into the future,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_jrp_2020_104013,"Life satisfaction and the 'end of history illusion': A reply to Quoidbach, Gilbert, and Wilson (2020) Journal of Research in Personality, 88, Article 104013",2020,5,"Domain 5: life, satisfaction, purpose, later",FALSE
midus_doi_10_1111_jopy_12499,Bottom-up or top-down? Examining global and domain-specific evaluations of how one's life is unfolding over time,2020,5,"Domain 5: life, satisfaction, purpose, later",FALSE
midus_doi_10_1016_j_jad_2020_09_023,Relationship between adverse childhood experiences and perceived discrimination in adulthood,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_healthplace_2019_102263,Neighborhood perceptions and allostatic load: Evidence from Midlife in the United States study,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_ssmph_2020_100638,The mediating effect of allostatic load on the relationship between neighborhood perceptions and depression,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1093_arclin_acaa096,Cognitive assessment via telephone: A scoping review of instruments,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1111_jomf_12609,Families in later life: A decade in review,2020,5,"Domain 5: life, satisfaction, purpose, later",FALSE
midus_doi_10_1027_1015_5759_a000529,Measurement invariance across age groups and over 20 years' time of the negative and positive affect scale (NAPAS),2020,7,"Domain 7: age, differences, subjective, cognitive",FALSE
midus_doi_10_1186_s12874_020_01150_4,"Comparing multiple statistical software for multiple-indicator, multiple-cause modeling: An application of gender disparity in adult cognitive functioning using MIDUS II dataset",2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_psyneuen_2019_104516,Going the distance: The diurnal range of cortisol and its association with cognitive and physiological functioning,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1177_0091415019882009,Health capability and psychological effects of regular exercise on adults: Middle-aged and older,2020,8,"Domain 8: adults, older, middle, aged",FALSE
midus_doi_10_1007_s00420_019_01514_4,"Opioid use disorder, job strain, and high physical job demands in US workers",2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1177_0146167220905712,A cultural perspective on functional limitations and well-being,2020,1,"Domain 1: well, self, health, mental",FALSE
midus_doi_10_1037_emo0000531,Feeling excited or taking a bath: Do distinct pathways underlie the positive affect-health link in the U,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_bbi_2020_08_008,Cultural and life style practices associated with low inflammatory physiology in Japanese adults,2020,5,"Domain 5: life, satisfaction, purpose, later",FALSE
midus_doi_10_29011_2577_2252_100042,Age-related trends in the prevalence of type 2 diabetes among Japanese and White and Black American adults,2020,7,"Domain 7: age, differences, subjective, cognitive",FALSE
midus_doi_10_1016_j_ijpsycho_2019_11_014,"Personality, cardiovascular, and cortisol reactions to acute psychological stress in the Midlife in the United States (MIDUS) study",2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_biopsycho_2020_107921,"Social support, social participation, and cardiovascular reactivity to stress in the Midlife in the United States (MIDUS) study",2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_psyneuen_2020_104849,The association between allostatic load and cognitive function: A systematic and meta-analytic review,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1093_pm_pnz200,"Men, chronic pain, and prescription pain medication use: The role of gender role beliefs in a longitudinal moderated mediation model",2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_envint_2020_105746,The effect of exposure to long working hours on stroke: A systematic review and meta-analysis from the WHO/ILO Joint Estimates of the Work-related Burden of Disease and Injury,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1073_pnas_1909888116,"Sadness, but not all negative emotions, heightens addictive substance use",2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_3389_fneur_2020_01042,"Sleep inconsistency and markers of inflammation Frontiers in Neurology, 11, Article 1042",2020,2,"Domain 2: sleep, quality, population, adults",FALSE
midus_doi_10_1038_s41562_019_0777_1,Questioning white losses and anti-white discrimination in the United States,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_3390_ijerph17228482,"Mediterranean lifestyle to promote physical, mental, and environmental health: The case of Chile",2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_eatbeh_2020_101368,Dieting for weight-control among older adults: The role of perceived health and perceived overweight status,2020,8,"Domain 8: adults, older, middle, aged",FALSE
midus_doi_10_1016_j_chiabu_2020_104645,Emotional support as a mechanism linking childhood maltreatment and adult's depressive and social anxiety symptoms,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_chiabu_2020_104520,"Childhood maltreatment and adult's provisions of emotional support given to family, friends, and romantic partners: An examination of gender differences",2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1177_1745691620902428,The U shape of happiness across the life course: Expanding the discussion,2020,5,"Domain 5: life, satisfaction, purpose, later",FALSE
midus_doi_10_1016_j_addbeh_2020_106467,"Mental health, pain, and risk of drug misuse: A nationwide cohort study",2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_ssmph_2020_100699,Socioeconomic disparities in U,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1016_j_socscimed_2020_112789,"Changes in mental health, pain, and drug misuse since the mid-1990s: Is there a link? Social Science & Medicine, 246, Article 112789",2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1002_per_2259,Trajectories of Big Five personality traits: A coordinated analysis of 16 longitudinal samples,2020,6,"Domain 6: personality, traits, studies, longitudinal",FALSE
midus_doi_10_1525_collabra_266,Is healthy neuroticism associated with health behaviors? A coordinated integrative data analysis,2020,4,"Domain 4: health, social, daily, midlife",FALSE
midus_doi_10_1093_geronb_gby069,Failure to meet generative self-expectations is linked to poorer cognitive-affective well-being,2020,1,"Domain 1: well, self, health, mental",FALSE
